orderId,guid,name,eun,manufacturer,catalogueNumber,serialNumber,import,systemGuid
21912527,3fca5cd8-4faf-4c88-b925-6834b72398ea,"30 mm Cage Cube-Mounted Polarizing Beamsplitter Cube, 700 - 1300 nm, 8-32 Tap",21110259,Thorlabs GmbH,CCM1-PBS255,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
21912535,12eed1e7-1b32-4e04-9a56-922039665896,"N-KZFS8 Mounted Prism Pair, ARC: 350 - 700 nm, Mag: 2.0 ",21110302,Thorlabs GmbH,PS875-A,,y,b585ece4-5fa5-4930-afca-5f09ba744571
21912536,cf8096c5-44f0-4cd5-93e9-814081de7856,Cosine Corrector with Spectralon diffusing material,21110334,Safibra. s.r.o.,CC-3-UV-S,,y,b3dc26ba-16cf-42b0-b36d-e1c3e0a0a492
21912605,3b986fe6-3706-46bf-a53c-9a50ed1de0a5,"Glan-Laser Polarizer 350 - 2300nm, 12.7mm",21110448,Edmund Optics Ltd,89-552,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
21912616,b3ca5dd2-54ca-48bb-89fa-c28808e52524,"?1"" Motorized Precision Rotation Stage (Metric)",21110458,Thorlabs GmbH,PRM1/MZ8,,y,a0c0fbab-160e-4cde-a525-45a8c6ad6274
21912616,2885dab3-28cc-48e2-a928-9974811e7b8e,"WP25M-UB Mounted 25.0 mm Wire Grid Polarizer, 250 nm to 4 microns ",21110456,Thorlabs GMBH,WP25M-UB,,y, 
21912617,b2a6995a-a037-4c7c-b0a1-4c1ba8dfbb64,"?1"" 50:50 UVFS Plate Beamsplitter, Coating: 350 - 1100 nm, t = 5.0 mm",21110450,Thorlabs GmbH,BSW26,,y,b05bee73-29fe-4968-8ccb-7933021e6862
21912619,b513c0eb-48c5-4d4a-b72f-cba104324891,"Z18V Vacuum-Compatible 12 mm Motorized Actuator, 1/4""-80 Thread ",21110460,Thorlabs GMBH,Z812V,,y, 
21912619,b513c0eb-48c5-4d4a-b72f-cba104324891,"Z18V Vacuum-Compatible 12 mm Motorized Actuator, 1/4""-80 Thread ",21110459,Thorlabs GMBH,Z812V,,y, 
21912689,5cd788b7-6da4-4988-9b43-52508b85144b,"UPLED - USB-Controlled LED Driver, 1.2 A Max, 8 V Max",22010187,Thorlabs GMBH,UPLED,,y, 
21912689,022651fc-d317-4941-ba07-7f3eb1aae401,"UPLED - USB-Controlled LED Driver, 1.2 A Max, 8 V Max ",22010186,Thorlabs GMBH,UPLED,,y, 
21920009,071da4a6-40ae-4823-804b-534a7d81b63d,Allied Vision Manta G-507B Monochrome CMOS PoE Camera,21010056,Edmund Optics Ltd,37-512,,y,c10f4274-221e-41af-b05b-375efb8217ec
21920017,87f8929e-30a5-4b9f-b6df-e6363539cbc8,"Construction rail, customized length of 285 mm",21020420,Thorlabs GmbH,XT66-CUSTRAIL,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
21920017,7d704898-ab55-4175-838e-d943f2f7b68c,"Construction rail, customized length of 338 mm",21020425,Thorlabs GmbH,XT66-CUSTRAIL,,y,ce3d91a4-0690-423f-856c-b6cf75022dc2
