orderId,guid,name,eun,manufacturer,catalogueNumber,serialNumber,import,systemGuid
19911293,6597afb9-14fc-4c09-a595-7d41c169f58a,PFM711-02-E-A-R-X300,19060249,SMC,PFM711-02-E-A-R-X300,,y,9d9fac4f-6083-4fcd-9422-c4b8f48fd62f
19911441,6c3ea1c0-e499-4e70-81d2-19da7f77a7a6,SS-CT8AS8AS8-60 See quotation,19110084,Swagelok Bercon,SS-CT8AS8AS8-60,,y,c10f4274-221e-41af-b05b-375efb8217ec
19911441,6c3ea1c0-e499-4e70-81d2-19da7f77a7a6,SS-FL4SM6SM6-36,19110096,Swagelok Bercon,SS-FL4SM6SM6-36,,y,c10f4274-221e-41af-b05b-375efb8217ec
19911441,6c3ea1c0-e499-4e70-81d2-19da7f77a7a6,SS-FL4SM6SM6-36,19110087,Swagelok Bercon,SS-FL4SM6SM6-36,,y,c10f4274-221e-41af-b05b-375efb8217ec
19911441,6c3ea1c0-e499-4e70-81d2-19da7f77a7a6,SS-FL4SM6SM6-36,19110083,Swagelok Bercon,SS-FL4SM6SM6-36,,y,c10f4274-221e-41af-b05b-375efb8217ec
19911441,6c3ea1c0-e499-4e70-81d2-19da7f77a7a6,SS-CT8AS8AS8-60 See quotation,19110097,Swagelok Bercon,SS-CT8AS8AS8-60,,y,c10f4274-221e-41af-b05b-375efb8217ec
19911441,6c3ea1c0-e499-4e70-81d2-19da7f77a7a6,SS-FL4SM6SM6-36,19110077,Swagelok Bercon,SS-FL4SM6SM6-36,,y,c10f4274-221e-41af-b05b-375efb8217ec
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,Stainless Steel Bellows S H Series Bellows Valve SS-6H-MM,19080289,Swagelok Bercon,SS-6H-MM,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,Stainless Steel Bellows S H Series Bellows Valve SS-6H-MM,19080295,Swagelok Bercon,SS-6H-MM,,y,989d176e-9099-4722-b8c6-22d38d40cc20
19911596,8ada41a1-6298-4666-8c35-d658e6da829d,Stainless Steel Bellows S H Series Bellows Valve SS-6H-MM,19080300,Swagelok Bercon,SS-6H-MM,,y,989d176e-9099-4722-b8c6-22d38d40cc20
